2015-12-07 18:49:14 -- (0, ['WOinc'], 'Ne')
2015-12-07 19:01:42 -- (33, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (34, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (35, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (36, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (37, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:42 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:43 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:45 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (23, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (24, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (25, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (26, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (27, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (28, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (29, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (30, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (31, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (32, ['Ne'], 'Ne')
2015-12-07 19:01:46 -- (33, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:47 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:48 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:49 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (23, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (24, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (25, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (26, ['Ne'], 'Ne')
2015-12-07 19:01:51 -- (27, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (23, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (24, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (25, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (26, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (27, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (28, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (29, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (30, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (31, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (32, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (33, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (34, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (35, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (36, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (37, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (38, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (39, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (40, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (41, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (42, ['Ne'], 'Ne')
2015-12-07 19:01:53 -- (43, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:54 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:55 -- ('after 588 sentences, only Ne-tags', 0.0)
2015-12-07 19:01:57 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (21, ['Ne'], 'ArtOrDet')
2015-12-07 19:01:57 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (23, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (24, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (25, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (26, ['Ne'], 'Ne')
2015-12-07 19:01:57 -- (27, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (3, ['Ne'], 'Spar')
2015-12-07 19:01:58 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:58 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (0, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (1, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (2, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (3, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (4, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (5, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (6, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (7, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (8, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (9, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (10, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (11, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (12, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (13, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (14, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (15, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (16, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (17, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (18, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (19, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (20, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (21, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (22, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (23, ['Ne'], 'ArtOrDet')
2015-12-07 19:01:59 -- (24, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (25, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (26, ['Ne'], 'Ne')
2015-12-07 19:01:59 -- (27, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (0, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (1, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (2, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (3, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (4, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (5, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (6, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (7, ['Ne'], 'Wci')
2015-12-07 19:02:01 -- (8, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (9, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (10, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (11, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (12, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (13, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (14, ['Ne'], 'Wci')
2015-12-07 19:02:01 -- (15, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (16, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (17, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (18, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (19, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (20, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (21, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (22, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (23, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (24, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (25, ['Ne'], 'Ne')
2015-12-07 19:02:01 -- (26, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (0, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (1, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (2, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (3, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (4, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (5, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (6, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (7, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (8, ['Ne'], 'Rloc-')
2015-12-07 19:02:02 -- (9, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (10, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (11, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (12, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (13, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (14, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (15, ['Ne'], 'Rloc-')
2015-12-07 19:02:02 -- (16, ['Ne'], 'Rloc-')
2015-12-07 19:02:02 -- (17, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (18, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (19, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (20, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (21, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (22, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (23, ['Ne'], 'Ne')
2015-12-07 19:02:02 -- (24, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (0, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (1, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (2, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (3, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (4, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (5, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (6, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (7, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (8, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (9, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (10, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (11, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (12, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (13, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (14, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (15, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (16, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (17, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (18, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (19, ['Ne'], 'ArtOrDet')
2015-12-07 19:02:04 -- (20, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (21, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (22, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (23, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (24, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (25, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (26, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (27, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (28, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (29, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (30, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (31, ['Ne'], 'Ne')
2015-12-07 19:02:04 -- (32, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (0, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (1, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (2, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (3, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (4, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (5, ['Ne'], 'Ne')
2015-12-07 19:02:06 -- (6, ['Ne'], 'Ne')
